Cell_Quality	cell_count	site	plate	well	site_location	Metadata_dataset_split
Great	1166	CP257B-Well4-85	CP257B	Well4	85	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	1095	CP257B-Well4-85	CP257B	Well4	85	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2128	CP257B-Well6-29	CP257B	Well6	29	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1994	CP257B-Well6-29	CP257B	Well6	29	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	1199	CP257B-Well6-29	CP257B	Well6	29	ALLBATCHES___ALLPLATES___ALLWELLS
Great	864	CP257B-Well6-29	CP257B	Well6	29	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	262	CP257B-Well6-29	CP257B	Well6	29	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	3840	CP257B-Well2-69	CP257B	Well2	69	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2890	CP257B-Well2-69	CP257B	Well2	69	ALLBATCHES___ALLPLATES___ALLWELLS
Great	1112	CP257B-Well2-69	CP257B	Well2	69	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	1063	CP257B-Well2-69	CP257B	Well2	69	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	854	CP257B-Well2-69	CP257B	Well2	69	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	3227	CP257B-Well1-97	CP257B	Well1	97	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2766	CP257B-Well1-97	CP257B	Well1	97	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	1359	CP257B-Well1-97	CP257B	Well1	97	ALLBATCHES___ALLPLATES___ALLWELLS
Great	964	CP257B-Well1-97	CP257B	Well1	97	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	714	CP257B-Well1-97	CP257B	Well1	97	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	1102	CP257B-Well5-93	CP257B	Well5	93	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	766	CP257B-Well5-93	CP257B	Well5	93	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	365	CP257B-Well5-93	CP257B	Well5	93	ALLBATCHES___ALLPLATES___ALLWELLS
Great	173	CP257B-Well5-93	CP257B	Well5	93	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	172	CP257B-Well5-93	CP257B	Well5	93	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	4540	CP257B-Well6-65	CP257B	Well6	65	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	3522	CP257B-Well6-65	CP257B	Well6	65	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	1366	CP257B-Well6-65	CP257B	Well6	65	ALLBATCHES___ALLPLATES___ALLWELLS
Great	1113	CP257B-Well6-65	CP257B	Well6	65	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	1020	CP257B-Well6-65	CP257B	Well6	65	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2500	CP257B-Well4-49	CP257B	Well4	49	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2270	CP257B-Well4-49	CP257B	Well4	49	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	1246	CP257B-Well4-49	CP257B	Well4	49	ALLBATCHES___ALLPLATES___ALLWELLS
Great	948	CP257B-Well4-49	CP257B	Well4	49	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	249	CP257B-Well4-49	CP257B	Well4	49	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	1225	CP257B-Well3-77	CP257B	Well3	77	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1161	CP257B-Well3-77	CP257B	Well3	77	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	802	CP257B-Well3-77	CP257B	Well3	77	ALLBATCHES___ALLPLATES___ALLWELLS
Great	541	CP257B-Well3-77	CP257B	Well3	77	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	80	CP257B-Well3-77	CP257B	Well3	77	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2886	CP257B-Well5-48	CP257B	Well5	48	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2317	CP257B-Well5-48	CP257B	Well5	48	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	1180	CP257B-Well5-48	CP257B	Well5	48	ALLBATCHES___ALLPLATES___ALLWELLS
Great	1046	CP257B-Well5-48	CP257B	Well5	48	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	349	CP257B-Well5-48	CP257B	Well5	48	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2159	CP257B-Well4-76	CP257B	Well4	76	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1833	CP257B-Well4-76	CP257B	Well4	76	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	1282	CP257B-Well4-76	CP257B	Well4	76	ALLBATCHES___ALLPLATES___ALLWELLS
Great	820	CP257B-Well4-76	CP257B	Well4	76	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	181	CP257B-Well4-76	CP257B	Well4	76	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2811	CP257B-Well1-88	CP257B	Well1	88	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2533	CP257B-Well1-88	CP257B	Well1	88	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	1363	CP257B-Well1-88	CP257B	Well1	88	ALLBATCHES___ALLPLATES___ALLWELLS
Great	893	CP257B-Well1-88	CP257B	Well1	88	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	680	CP257B-Well1-88	CP257B	Well1	88	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	4258	CP257B-Well5-84	CP257B	Well5	84	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2958	CP257B-Well5-84	CP257B	Well5	84	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	1085	CP257B-Well5-84	CP257B	Well5	84	ALLBATCHES___ALLPLATES___ALLWELLS
Great	1044	CP257B-Well5-84	CP257B	Well5	84	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	814	CP257B-Well5-84	CP257B	Well5	84	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	5832	CP257B-Well6-56	CP257B	Well6	56	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	4395	CP257B-Well6-56	CP257B	Well6	56	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	2482	CP257B-Well6-56	CP257B	Well6	56	ALLBATCHES___ALLPLATES___ALLWELLS
Great	1372	CP257B-Well6-56	CP257B	Well6	56	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	939	CP257B-Well6-56	CP257B	Well6	56	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	4983	CP257B-Well2-96	CP257B	Well2	96	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	3732	CP257B-Well2-96	CP257B	Well2	96	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	2839	CP257B-Well2-96	CP257B	Well2	96	ALLBATCHES___ALLPLATES___ALLWELLS
Great	1010	CP257B-Well2-96	CP257B	Well2	96	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	754	CP257B-Well2-96	CP257B	Well2	96	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2966	CP257B-Well3-68	CP257B	Well3	68	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2233	CP257B-Well3-68	CP257B	Well3	68	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	1163	CP257B-Well3-68	CP257B	Well3	68	ALLBATCHES___ALLPLATES___ALLWELLS
Great	857	CP257B-Well3-68	CP257B	Well3	68	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	366	CP257B-Well3-68	CP257B	Well3	68	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	4165	CP257B-Well5-66	CP257B	Well5	66	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2909	CP257B-Well5-66	CP257B	Well5	66	ALLBATCHES___ALLPLATES___ALLWELLS
Great	1095	CP257B-Well5-66	CP257B	Well5	66	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	1058	CP257B-Well5-66	CP257B	Well5	66	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	855	CP257B-Well5-66	CP257B	Well5	66	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	3832	CP257B-Well4-94	CP257B	Well4	94	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2752	CP257B-Well4-94	CP257B	Well4	94	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	1902	CP257B-Well4-94	CP257B	Well4	94	ALLBATCHES___ALLPLATES___ALLWELLS
Great	838	CP257B-Well4-94	CP257B	Well4	94	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	617	CP257B-Well4-94	CP257B	Well4	94	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2689	CP257B-Well6-38	CP257B	Well6	38	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2247	CP257B-Well6-38	CP257B	Well6	38	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	1246	CP257B-Well6-38	CP257B	Well6	38	ALLBATCHES___ALLPLATES___ALLWELLS
Great	1035	CP257B-Well6-38	CP257B	Well6	38	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	387	CP257B-Well6-38	CP257B	Well6	38	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	3141	CP257B-Well2-78	CP257B	Well2	78	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2544	CP257B-Well2-78	CP257B	Well2	78	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	1136	CP257B-Well2-78	CP257B	Well2	78	ALLBATCHES___ALLPLATES___ALLWELLS
Great	930	CP257B-Well2-78	CP257B	Well2	78	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	425	CP257B-Well2-78	CP257B	Well2	78	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	3924	CP257B-Well6-74	CP257B	Well6	74	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2968	CP257B-Well6-74	CP257B	Well6	74	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	1082	CP257B-Well6-74	CP257B	Well6	74	ALLBATCHES___ALLPLATES___ALLWELLS
Great	919	CP257B-Well6-74	CP257B	Well6	74	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	652	CP257B-Well6-74	CP257B	Well6	74	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2623	CP257B-Well4-58	CP257B	Well4	58	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2192	CP257B-Well4-58	CP257B	Well4	58	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	1269	CP257B-Well4-58	CP257B	Well4	58	ALLBATCHES___ALLPLATES___ALLWELLS
Great	853	CP257B-Well4-58	CP257B	Well4	58	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	258	CP257B-Well4-58	CP257B	Well4	58	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	1989	CP257B-Well3-86	CP257B	Well3	86	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1813	CP257B-Well3-86	CP257B	Well3	86	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	1302	CP257B-Well3-86	CP257B	Well3	86	ALLBATCHES___ALLPLATES___ALLWELLS
Great	841	CP257B-Well3-86	CP257B	Well3	86	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	210	CP257B-Well3-86	CP257B	Well3	86	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2093	CP257B-Well5-40	CP257B	Well5	40	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1479	CP257B-Well5-40	CP257B	Well5	40	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	710	CP257B-Well5-40	CP257B	Well5	40	ALLBATCHES___ALLPLATES___ALLWELLS
Great	640	CP257B-Well5-40	CP257B	Well5	40	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	329	CP257B-Well5-40	CP257B	Well5	40	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	3016	CP257B-Well6-12	CP257B	Well6	12	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2180	CP257B-Well6-12	CP257B	Well6	12	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	1448	CP257B-Well6-12	CP257B	Well6	12	ALLBATCHES___ALLPLATES___ALLWELLS
Great	823	CP257B-Well6-12	CP257B	Well6	12	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	585	CP257B-Well6-12	CP257B	Well6	12	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	4391	CP257B-Well2-52	CP257B	Well2	52	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	3381	CP257B-Well2-52	CP257B	Well2	52	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	1042	CP257B-Well2-52	CP257B	Well2	52	ALLBATCHES___ALLPLATES___ALLWELLS
Great	909	CP257B-Well2-52	CP257B	Well2	52	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	884	CP257B-Well2-52	CP257B	Well2	52	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2717	CP257B-Well3-24	CP257B	Well3	24	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2416	CP257B-Well3-24	CP257B	Well3	24	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	1194	CP257B-Well3-24	CP257B	Well3	24	ALLBATCHES___ALLPLATES___ALLWELLS
Great	1041	CP257B-Well3-24	CP257B	Well3	24	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	417	CP257B-Well3-24	CP257B	Well3	24	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	1236	CP257B-Well1-80	CP257B	Well1	80	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1005	CP257B-Well1-80	CP257B	Well1	80	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	643	CP257B-Well1-80	CP257B	Well1	80	ALLBATCHES___ALLPLATES___ALLWELLS
Great	270	CP257B-Well1-80	CP257B	Well1	80	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	188	CP257B-Well1-80	CP257B	Well1	80	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	3242	CP257B-Well2-16	CP257B	Well2	16	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2697	CP257B-Well2-16	CP257B	Well2	16	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	1014	CP257B-Well2-16	CP257B	Well2	16	ALLBATCHES___ALLPLATES___ALLWELLS
Great	951	CP257B-Well2-16	CP257B	Well2	16	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	500	CP257B-Well2-16	CP257B	Well2	16	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	3770	CP257B-Well1-44	CP257B	Well1	44	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	3549	CP257B-Well1-44	CP257B	Well1	44	ALLBATCHES___ALLPLATES___ALLWELLS
Great	1401	CP257B-Well1-44	CP257B	Well1	44	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	1283	CP257B-Well1-44	CP257B	Well1	44	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	1173	CP257B-Well1-44	CP257B	Well1	44	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	6622	CP257B-Well4-32	CP257B	Well4	32	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	4520	CP257B-Well4-32	CP257B	Well4	32	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	3424	CP257B-Well4-32	CP257B	Well4	32	ALLBATCHES___ALLPLATES___ALLWELLS
Great	1367	CP257B-Well4-32	CP257B	Well4	32	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	954	CP257B-Well4-32	CP257B	Well4	32	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	6470	CP257B-Well3-60	CP257B	Well3	60	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	6237	CP257B-Well3-60	CP257B	Well3	60	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	5287	CP257B-Well3-60	CP257B	Well3	60	ALLBATCHES___ALLPLATES___ALLWELLS
Great	1777	CP257B-Well3-60	CP257B	Well3	60	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	654	CP257B-Well3-60	CP257B	Well3	60	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2764	CP257B-Well1-26	CP257B	Well1	26	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2739	CP257B-Well1-26	CP257B	Well1	26	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	1378	CP257B-Well1-26	CP257B	Well1	26	ALLBATCHES___ALLPLATES___ALLWELLS
Great	1222	CP257B-Well1-26	CP257B	Well1	26	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	548	CP257B-Well1-26	CP257B	Well1	26	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	464	CP257B-Well6-30	CP257B	Well6	30	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	331	CP257B-Well6-30	CP257B	Well6	30	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	208	CP257B-Well6-30	CP257B	Well6	30	ALLBATCHES___ALLPLATES___ALLWELLS
Great	151	CP257B-Well6-30	CP257B	Well6	30	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	38	CP257B-Well6-30	CP257B	Well6	30	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	3437	CP257B-Well4-14	CP257B	Well4	14	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2674	CP257B-Well4-14	CP257B	Well4	14	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	1042	CP257B-Well4-14	CP257B	Well4	14	ALLBATCHES___ALLPLATES___ALLWELLS
Great	864	CP257B-Well4-14	CP257B	Well4	14	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	393	CP257B-Well4-14	CP257B	Well4	14	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	4994	CP257B-Well2-70	CP257B	Well2	70	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	3792	CP257B-Well2-70	CP257B	Well2	70	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	3473	CP257B-Well2-70	CP257B	Well2	70	ALLBATCHES___ALLPLATES___ALLWELLS
Great	1022	CP257B-Well2-70	CP257B	Well2	70	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	556	CP257B-Well2-70	CP257B	Well2	70	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	4109	CP257B-Well3-42	CP257B	Well3	42	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	3129	CP257B-Well3-42	CP257B	Well3	42	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	971	CP257B-Well3-42	CP257B	Well3	42	ALLBATCHES___ALLPLATES___ALLWELLS
Great	893	CP257B-Well3-42	CP257B	Well3	42	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	716	CP257B-Well3-42	CP257B	Well3	42	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	3817	CP257B-Well2-34	CP257B	Well2	34	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	3076	CP257B-Well2-34	CP257B	Well2	34	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	1092	CP257B-Well2-34	CP257B	Well2	34	ALLBATCHES___ALLPLATES___ALLWELLS
Great	979	CP257B-Well2-34	CP257B	Well2	34	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	738	CP257B-Well2-34	CP257B	Well2	34	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	3584	CP257B-Well1-62	CP257B	Well1	62	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	3227	CP257B-Well1-62	CP257B	Well1	62	ALLBATCHES___ALLPLATES___ALLWELLS
Great	1145	CP257B-Well1-62	CP257B	Well1	62	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	1096	CP257B-Well1-62	CP257B	Well1	62	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	790	CP257B-Well1-62	CP257B	Well1	62	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1406	CP257B-Well4-50	CP257B	Well4	50	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	1039	CP257B-Well4-50	CP257B	Well4	50	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	630	CP257B-Well4-50	CP257B	Well4	50	ALLBATCHES___ALLPLATES___ALLWELLS
Great	555	CP257B-Well4-50	CP257B	Well4	50	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	126	CP257B-Well4-50	CP257B	Well4	50	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	5475	CP257B-Well5-22	CP257B	Well5	22	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	3840	CP257B-Well5-22	CP257B	Well5	22	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	2726	CP257B-Well5-22	CP257B	Well5	22	ALLBATCHES___ALLPLATES___ALLWELLS
Great	1475	CP257B-Well5-22	CP257B	Well5	22	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	965	CP257B-Well5-22	CP257B	Well5	22	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2221	CP257B-Well1-17	CP257B	Well1	17	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2152	CP257B-Well1-17	CP257B	Well1	17	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	1555	CP257B-Well1-17	CP257B	Well1	17	ALLBATCHES___ALLPLATES___ALLWELLS
Great	1020	CP257B-Well1-17	CP257B	Well1	17	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	300	CP257B-Well1-17	CP257B	Well1	17	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	1193	CP257B-Well6-21	CP257B	Well6	21	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	889	CP257B-Well6-21	CP257B	Well6	21	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	876	CP257B-Well6-21	CP257B	Well6	21	ALLBATCHES___ALLPLATES___ALLWELLS
Great	481	CP257B-Well6-21	CP257B	Well6	21	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	201	CP257B-Well6-21	CP257B	Well6	21	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	3263	CP257B-Well4-5	CP257B	Well4	5	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2580	CP257B-Well4-5	CP257B	Well4	5	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	895	CP257B-Well4-5	CP257B	Well4	5	ALLBATCHES___ALLPLATES___ALLWELLS
Great	688	CP257B-Well4-5	CP257B	Well4	5	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	379	CP257B-Well4-5	CP257B	Well4	5	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	3235	CP257B-Well2-61	CP257B	Well2	61	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2329	CP257B-Well2-61	CP257B	Well2	61	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	835	CP257B-Well2-61	CP257B	Well2	61	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	622	CP257B-Well2-61	CP257B	Well2	61	ALLBATCHES___ALLPLATES___ALLWELLS
Great	587	CP257B-Well2-61	CP257B	Well2	61	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	3210	CP257B-Well3-33	CP257B	Well3	33	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2566	CP257B-Well3-33	CP257B	Well3	33	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	1147	CP257B-Well3-33	CP257B	Well3	33	ALLBATCHES___ALLPLATES___ALLWELLS
Great	913	CP257B-Well3-33	CP257B	Well3	33	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	518	CP257B-Well3-33	CP257B	Well3	33	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	3000	CP257B-Well2-25	CP257B	Well2	25	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2661	CP257B-Well2-25	CP257B	Well2	25	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	1069	CP257B-Well2-25	CP257B	Well2	25	ALLBATCHES___ALLPLATES___ALLWELLS
Great	871	CP257B-Well2-25	CP257B	Well2	25	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	565	CP257B-Well2-25	CP257B	Well2	25	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	940	CP257B-Well6-3	CP257B	Well6	3	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	737	CP257B-Well6-3	CP257B	Well6	3	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	369	CP257B-Well6-3	CP257B	Well6	3	ALLBATCHES___ALLPLATES___ALLWELLS
Great	354	CP257B-Well6-3	CP257B	Well6	3	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	238	CP257B-Well6-3	CP257B	Well6	3	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	4104	CP257B-Well1-53	CP257B	Well1	53	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	3814	CP257B-Well1-53	CP257B	Well1	53	ALLBATCHES___ALLPLATES___ALLWELLS
Great	1383	CP257B-Well1-53	CP257B	Well1	53	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	1307	CP257B-Well1-53	CP257B	Well1	53	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	1119	CP257B-Well1-53	CP257B	Well1	53	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	7690	CP257B-Well4-41	CP257B	Well4	41	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	6751	CP257B-Well4-41	CP257B	Well4	41	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	4368	CP257B-Well4-41	CP257B	Well4	41	ALLBATCHES___ALLPLATES___ALLWELLS
Great	1869	CP257B-Well4-41	CP257B	Well4	41	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	582	CP257B-Well4-41	CP257B	Well4	41	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	4000	CP257B-Well2-7	CP257B	Well2	7	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2979	CP257B-Well2-7	CP257B	Well2	7	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	1777	CP257B-Well2-7	CP257B	Well2	7	ALLBATCHES___ALLPLATES___ALLWELLS
Great	793	CP257B-Well2-7	CP257B	Well2	7	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	603	CP257B-Well2-7	CP257B	Well2	7	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	4630	CP257B-Well5-13	CP257B	Well5	13	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	3238	CP257B-Well5-13	CP257B	Well5	13	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	980	CP257B-Well5-13	CP257B	Well5	13	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	978	CP257B-Well5-13	CP257B	Well5	13	ALLBATCHES___ALLPLATES___ALLWELLS
Great	909	CP257B-Well5-13	CP257B	Well5	13	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	4484	CP257B-Well5-4	CP257B	Well5	4	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	3035	CP257B-Well5-4	CP257B	Well5	4	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	2449	CP257B-Well5-4	CP257B	Well5	4	ALLBATCHES___ALLPLATES___ALLWELLS
Great	884	CP257B-Well5-4	CP257B	Well5	4	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	548	CP257B-Well5-4	CP257B	Well5	4	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	5055	CP257B-Well1-35	CP257B	Well1	35	ALLBATCHES___ALLPLATES___ALLWELLS
